sampno,vehno,vehyear,make,make_o,model,model_o,body,body_o,fuel,fuel_o,transp,parkd,parkd_o
70006702,2,2012,2,-1,2422,-1,3,-1,1,-1,1,3,-1
70006704,1,2000,49,-1,49043,-1,1,-1,1,-1,1,2,-1
70006705,1,2011,23,-1,23008,-1,3,-1,1,-1,1,3,-1
70006705,2,2009,42,-1,42040,-1,1,-1,1,-1,1,3,-1
70006709,1,2012,48,-1,48045,-1,3,-1,1,-1,1,3,-1
70006709,2,1997,34,-1,34035,-1,1,-1,1,-1,1,3,-1
70006710,1,2015,42,-1,42048,-1,1,-1,1,-1,1,3,-1
70006710,2,2013,32,-1,32402,-1,1,-1,1,-1,1,3,-1
70006714,1,2011,37,-1,37441,-1,2,-1,1,-1,1,2,-1
70006714,2,2008,37,-1,37031,-1,1,-1,3,-1,1,2,-1
70006716,1,2012,20,-1,20404,-1,3,-1,3,-1,1,3,-1
70006716,2,2008,20,-1,20037,-1,1,-1,1,-1,1,1,-1
70006717,1,2013,2,-1,2422,-1,3,-1,1,-1,1,2,-1
70006718,1,2006,37,-1,37032,-1,1,-1,1,-1,1,3,-1
70006720,1,2018,37,-1,37441,-1,2,-1,1,-1,1,3,-1
70006720,2,2013,52,-1,52046,-1,1,-1,1,-1,1,1,-1
70006725,1,2010,12,-1,12024,-1,3,-1,1,-1,1,3,-1
70006725,2,2010,37,-1,37032,-1,1,-1,1,-1,1,3,-1
70006729,1,-7,-7,-1,-7,-1,1,-1,1,-1,1,2,-1
70006730,1,2015,12,-1,12024,-1,3,-1,1,-1,1,3,-1
70006730,2,2013,12,-1,12473,-1,3,-1,1,-1,1,3,-1
70006732,1,2010,6,-1,6051,-1,1,-1,1,-1,2,2,-1
70006734,1,2016,13,-1,13402,-1,3,-1,1,-1,1,3,-1
70006734,2,2010,49,-1,49472,-1,4,-1,1,-1,1,2,-1
70006738,1,2011,37,-1,37031,-1,1,-1,1,-1,1,3,-1
70006740,1,2007,49,-1,49040,-1,1,-1,1,-1,1,3,-1
70006742,1,2003,12,-1,12017,-1,1,-1,1,-1,1,3,-1
70006742,2,2002,7,-1,7442,-1,2,-1,1,-1,1,3,-1
70006745,1,2018,20,-1,20404,-1,3,-1,1,-1,2,3,-1
70006745,2,2016,20,-1,20037,-1,1,-1,1,-1,1,3,-1
70006746,1,2015,19,-1,19023,-1,1,-1,1,-1,1,3,-1
70006751,1,2013,37,-1,37402,-1,3,-1,1,-1,1,3,-1
70006753,1,2007,55,-1,55036,-1,1,-1,1,-1,1,2,-1
70006755,1,2018,48,-1,48403,-1,1,-1,1,-1,1,3,-1
70006755,2,2015,48,-1,48401,-1,1,-1,1,-1,1,3,-1
70006756,1,2017,30,-1,30042,-1,1,-1,1,-1,1,3,-1
70006757,1,2007,59,-1,59031,-1,1,-1,1,-1,1,3,-1
70006758,1,2011,59,-1,59403,-1,3,-1,1,-1,2,3,-1
70006765,1,2009,48,-1,48038,-1,1,-1,1,-1,1,3,-1
70006765,2,2009,48,-1,48401,-1,3,-1,1,-1,1,3,-1
70006768,1,2017,30,-1,30040,-1,1,-1,1,-1,1,2,-1
70006768,2,2015,30,-1,30040,-1,1,-1,2,-1,1,3,-1
70006768,3,2015,30,-1,30052,-1,1,-1,1,-1,1,2,-1
70006768,4,2017,20,-1,20009,-1,1,-1,1,-1,1,3,-1
70006769,1,2006,49,-1,49403,-1,3,-1,1,-1,1,3,-1
70006770,1,1998,6,-1,6441,-1,2,-1,1,-1,2,3,-1
70006770,2,1996,12,-1,12473,-1,3,-1,1,-1,2,3,-1
70006771,1,2018,48,-1,48403,-1,3,-1,1,-1,1,1,-1
70006771,2,2016,37,-1,37404,-1,3,-1,1,-1,1,1,-1
70006781,1,2014,35,-1,35050,-1,1,-1,1,-1,1,1,-1
70006783,1,2012,20,-1,20404,-1,3,-1,3,-1,1,3,-1
70006784,1,2003,49,-1,49032,-1,1,-1,1,-1,2,2,-1
70006790,1,2008,49,-1,49442,-1,2,-1,1,-1,1,3,-1
70006790,2,2008,20,-1,20444,-1,2,-1,1,-1,1,3,-1
70006792,1,2015,12,-1,12402,-1,3,-1,1,-1,1,3,-1
70006793,1,2007,48,-1,48038,-1,1,-1,1,-1,1,1,-1
70006795,1,2013,49,-1,49040,-1,1,-1,1,-1,1,3,-1
70006797,1,2004,12,-1,12037,-1,1,-1,1,-1,1,1,-1
70006799,1,2010,32,-1,32056,-1,1,-1,1,-1,1,3,-1
70006804,1,2015,35,-1,35051,-1,3,-1,1,-1,1,3,-1
70006805,1,2016,49,-1,49442,-1,1,-1,1,-1,1,3,-1
70006805,2,2015,49,-1,49046,-1,1,-1,3,-1,1,3,-1
70006810,1,2010,35,-1,35043,-1,1,-1,1,-1,2,3,-1
70006810,2,2004,37,-1,37421,-1,3,-1,1,-1,2,3,-1
70006811,1,2002,34,-1,34034,-1,1,-1,1,-1,2,3,-1
70006812,1,2016,2,-1,2404,-1,3,-1,1,-1,2,3,-1
70006814,1,2015,12,-1,12401,-1,3,-1,1,-1,1,3,-1
70006814,2,2013,20,-1,20404,-1,3,-1,1,-1,1,3,-1
70006816,1,2013,12,-1,12402,-1,3,-1,1,-1,1,1,-1
70006817,1,2007,49,-1,49047,-1,1,-1,1,-1,1,3,-1
70006819,1,2009,30,-1,30036,-1,1,-1,1,-1,1,2,-1
70006819,2,2006,37,-1,37705,-1,7,-1,1,-1,2,2,-1
70006823,1,2010,30,-1,30040,-1,1,-1,2,-1,1,2,-1
70006823,2,2002,30,-1,30040,-1,1,-1,2,-1,1,2,-1
70006824,1,2018,6,-1,6054,-1,2,-1,1,-1,1,2,-1
70006824,2,2014,7,-1,7482,-1,4,-1,1,-1,1,2,-1
70006826,1,2006,55,-1,55035,-1,1,-1,1,-1,1,1,-1
70006828,1,2005,55,-1,55401,-1,3,-1,1,-1,1,3,-1
70006828,2,2002,6,-1,6052,-1,1,-1,1,-1,2,1,-1
70006829,1,2001,37,-1,37031,-1,1,-1,1,-1,1,1,-1
70006830,1,2018,49,-1,49403,-1,3,-1,3,-1,1,3,-1
70006830,2,2010,37,-1,37031,-1,1,-1,1,-1,1,3,-1
70006832,1,2006,35,-1,35047,-1,1,-1,1,-1,1,2,-1
70006832,2,2004,12,-1,12473,-1,3,-1,1,-1,1,2,-1
70006833,1,2008,6,-1,6043,-1,1,-1,1,-1,1,2,-1
70006834,1,2007,58,-1,58040,-1,1,-1,1,-1,1,1,-1
70006834,2,2006,49,-1,49048,-1,1,-1,1,-1,1,1,-1
70006836,1,2006,63,-1,63402,-1,3,-1,1,-1,2,1,-1
70006840,1,2011,2,-1,2001,-1,3,-1,1,-1,1,2,-1
70006840,2,2007,37,-1,37031,-1,1,-1,1,-1,1,2,-1
70006843,1,2012,20,-1,20037,-1,1,-1,1,-1,1,3,-1
70006843,2,2011,37,-1,37441,-1,2,-1,1,-1,1,3,-1
70006847,1,2012,35,-1,35043,-1,1,-1,1,-1,1,2,-1
70006850,1,2010,49,-1,49442,-1,2,-1,1,-1,1,3,-1
70006850,2,2004,49,-1,49046,-1,1,-1,3,-1,1,3,-1
70006851,1,2016,72,-1,72706,-1,7,-1,1,-1,1,2,-1
70006851,2,2011,13,-1,13005,-1,1,-1,1,-1,1,1,-1
70006851,3,2007,20,-1,20481,-1,4,-1,1,-1,1,1,-1
70006851,4,2005,41,-1,41051,-1,1,-1,1,-1,1,2,-1
70006853,1,2007,55,-1,55036,-1,1,-1,1,-1,1,2,-1
70006858,1,2013,12,-1,12402,-1,3,-1,1,-1,1,1,-1
70006859,1,2008,37,-1,37404,-1,1,-1,1,-1,1,3,-1
70006864,1,2012,12,-1,12473,-1,3,-1,1,-1,1,3,-1
70006864,2,2010,12,-1,12481,-1,4,-1,1,-1,1,3,-1
70006864,3,2011,76,-1,76703,-1,7,-1,1,-1,2,3,-1
70006865,1,2012,12,-1,12037,-1,1,-1,1,-1,1,3,-1
70006865,2,2009,12,-1,12402,-1,3,-1,1,-1,1,2,-1
70006868,1,2015,37,-1,37031,-1,1,-1,1,-1,1,3,-1
70006868,2,2010,37,-1,37402,-1,3,-1,1,-1,1,3,-1
70006870,1,2011,20,-1,20481,-1,4,-1,1,-1,1,3,-1
70006870,2,2010,72,-1,72706,-1,7,-1,1,-1,1,3,-1
70006870,3,2001,49,-1,49401,-1,3,-1,1,-1,1,3,-1
70006872,1,2013,63,-1,63034,-1,1,-1,1,-1,1,3,-1
70006872,2,2003,37,-1,37441,-1,2,-1,1,-1,2,3,-1
70006873,1,2015,58,-1,58403,-1,3,-1,1,-1,1,2,-1
70006873,2,2007,37,-1,37421,-1,3,-1,1,-1,1,2,-1
70006874,1,2018,48,-1,48403,-1,3,-1,1,-1,1,3,-1
70006874,2,2016,49,-1,49402,-1,3,-1,1,-1,1,3,-1
70006874,3,2015,12,-1,12481,-1,4,-1,2,-1,1,2,-1
70006881,1,2009,37,-1,37471,-1,4,-1,1,-1,1,3,-1
70006881,2,2004,49,-1,49032,-1,1,-1,1,-1,1,3,-1
70006883,1,2014,34,-1,34034,-1,1,-1,1,-1,1,3,-1
70006883,2,2014,34,-1,34035,-1,1,-1,1,-1,1,3,-1
70006889,1,2018,20,-1,20423,-1,3,-1,1,-1,1,3,-1
70006889,2,2014,37,-1,37032,-1,1,-1,1,-1,1,3,-1
70006893,1,2017,49,-1,49040,-1,1,-1,1,-1,1,3,-1
70006901,1,2018,48,-1,48045,-1,3,-1,1,-1,1,1,-1
70006902,1,2012,19,-1,19020,-1,3,-1,1,-1,1,3,-1
70006902,2,2002,49,-1,49422,-1,3,-1,1,-1,1,2,-1
70006908,1,2016,32,-1,32051,-1,1,-1,1,-1,1,3,-1
70006908,2,2013,42,-1,42033,-1,1,-1,1,-1,1,3,-1
70006908,3,2008,2,-1,2404,-1,3,-1,1,-1,2,3,-1
70006909,1,2010,55,-1,55035,-1,1,-1,1,-1,1,3,-1
70006911,1,2012,12,-1,12481,-1,4,-1,2,-1,1,2,-1
70006911,2,2009,41,-1,41054,-1,3,-1,1,-1,1,2,-1
70006923,1,2004,12,-1,12037,-1,1,-1,1,-1,1,2,-1
70006924,1,2004,37,-1,37403,-1,3,-1,1,-1,2,1,-1
70006924,2,2002,12,-1,12473,-1,3,-1,1,-1,1,1,-1
70006924,3,2002,37,-1,37031,-1,1,-1,1,-1,2,3,-1
70006925,1,2007,54,-1,54421,-1,3,-1,1,-1,1,1,-1
70006930,1,2017,49,-1,49442,-1,2,-1,1,-1,1,2,-1
70006931,1,2017,35,-1,35043,-1,1,-1,1,-1,1,3,-1
70006931,2,2014,49,-1,49402,-1,3,-1,1,-1,1,3,-1
70006934,1,2017,20,-1,20028,-1,1,-1,1,-1,1,3,-1
70006936,1,2017,41,-1,41403,-1,3,-1,1,-1,1,3,-1
70006936,2,2012,55,-1,55033,-1,1,-1,1,-1,1,3,-1
70006939,1,2010,59,-1,59035,-1,1,-1,1,-1,2,2,-1
70006948,1,2018,20,-1,20004,-1,1,-1,1,-1,1,3,-1
70006948,2,2014,23,-1,23423,-1,3,-1,1,-1,1,3,-1
70006948,3,1999,22,-1,22009,-1,1,-1,1,-1,2,2,-1
70006948,4,1997,23,-1,23481,-1,4,-1,1,-1,1,1,-1
70006949,1,2014,35,-1,35047,-1,1,-1,1,-1,2,3,-1
70006963,1,2015,48,-1,48401,-1,3,-1,1,-1,1,3,-1
70006963,2,2010,98,-1,99703,-1,7,-1,1,-1,2,3,-1
70006964,1,2004,49,-1,49047,-1,1,-1,1,-1,1,2,-1
70006971,1,2016,48,-1,48401,-1,3,-1,1,-1,1,3,-1
70006971,2,2008,49,-1,49442,-1,2,-1,1,-1,1,1,-1
70006971,3,2001,49,-1,49033,-1,1,-1,1,-1,2,2,-1
70006973,1,2008,2,-1,2405,-1,3,-1,1,-1,1,3,-1
70006975,1,2010,30,-1,30042,-1,1,-1,1,-1,1,3,-1
70006980,1,2014,41,-1,41403,-1,3,-1,1,-1,1,2,-1
70006980,2,2008,37,-1,37421,-1,3,-1,1,-1,1,2,-1
70006988,1,2018,20,-1,20025,-1,1,-1,1,-1,2,3,-1
70006988,2,2015,23,-1,23402,-1,3,-1,1,-1,1,3,-1
70006995,1,2013,12,-1,12402,-1,3,-1,1,-1,1,3,-1
70006995,2,2012,6,-1,6018,-1,1,-1,1,-1,1,2,-1
70006998,1,2015,37,-1,37031,-1,1,-1,1,-1,2,3,-1
70006999,1,2015,20,-1,20423,-1,3,-1,1,-1,1,1,-1
70006999,2,2011,35,-1,35047,-1,1,-1,1,-1,2,3,-1
70007004,1,2016,49,-1,49032,-1,1,-1,1,-1,1,3,-1
70007004,2,2014,55,-1,55035,-1,1,-1,1,-1,1,3,-1
70007004,3,2012,20,-1,20025,-1,1,-1,1,-1,1,3,-1
70007004,4,1999,49,-1,49401,-1,3,-1,1,-1,1,1,-1
70007006,1,2007,37,-1,37441,-1,2,-1,1,-1,1,2,-1
70007006,2,2001,49,-1,49040,-1,1,-1,1,-1,1,2,-1
70007009,1,2014,49,-1,49032,-1,1,-1,1,-1,1,3,-1
70007009,2,2013,37,-1,37031,-1,1,-1,1,-1,1,3,-1
70007010,1,2015,37,-1,37402,-1,1,-1,1,-1,1,3,-1
70007010,2,1999,20,-1,20471,-1,4,-1,1,-1,2,3,-1
70007014,1,2014,7,-1,7029,-1,1,-1,1,-1,1,2,-1
70007014,2,2009,49,-1,49032,-1,1,-1,1,-1,2,2,-1
70007020,1,2006,37,-1,37441,-1,2,-1,1,-1,1,3,-1
70007024,1,2016,49,-1,49046,-1,1,-1,1,-1,1,2,-1
70007024,2,1999,76,-1,76706,-1,7,-1,1,-1,2,2,-1
70007030,1,2012,12,-1,12023,-1,1,-1,1,-1,2,1,-1
70007030,2,2013,12,-1,12037,-1,1,-1,1,-1,2,3,-1
70007039,1,2016,45,-1,45401,-1,3,-1,1,-1,1,3,-1
70007039,2,2015,37,-1,37031,-1,1,-1,1,-1,1,3,-1
70007039,3,2006,49,-1,49442,-1,2,-1,1,-1,1,2,-1
70007040,1,2015,2,-1,2422,-1,3,-1,1,-1,1,3,-1
70007040,2,2008,59,-1,59035,-1,1,-1,1,-1,1,3,-1
70007041,1,2013,37,-1,37031,-1,1,-1,1,-1,1,3,-1
70007041,2,2013,37,-1,37031,-1,1,-1,1,-1,1,3,-1
70007042,1,2004,20,-1,20403,-1,3,-1,1,-1,1,2,-1
70007052,1,2016,48,-1,48034,-1,1,-1,1,-1,1,2,-1
70007057,1,2016,41,-1,41051,-1,1,-1,1,-1,1,3,-1
70007057,2,2013,48,-1,48045,-1,1,-1,1,-1,1,3,-1
70007058,1,2015,37,-1,37032,-1,1,-1,1,-1,1,1,-1
70007058,2,2001,37,-1,37032,-1,1,-1,1,-1,1,2,-1
70007060,1,2017,48,-1,48401,-1,1,-1,1,-1,1,3,-1
70007062,1,2015,42,-1,42401,-1,3,-1,1,-1,1,3,-1
70007062,2,2005,59,-1,59401,-1,1,-1,1,-1,1,3,-1
70007065,1,2003,2,-1,2405,-1,3,-1,1,-1,1,3,-1
70007066,1,2018,23,-1,23423,-1,3,-1,1,-1,1,3,-1
70007066,2,2014,2,-1,2422,-1,3,-1,1,-1,1,3,-1
70007068,1,2009,48,-1,48045,-1,1,-1,1,-1,1,2,-1
70007071,1,2013,20,-1,20481,-1,4,-1,1,-1,1,3,-1
70007071,2,1972,20,-1,20481,-1,4,-1,1,-1,1,3,-1
70007071,3,2002,19,-1,19005,-1,1,-1,1,-1,1,3,-1
70007077,1,2010,37,-1,37031,-1,1,-1,1,-1,1,3,-1
70007077,2,2006,49,-1,49043,-1,1,-1,1,-1,1,3,-1
70007084,1,2015,35,-1,35050,-1,1,-1,1,-1,1,1,-1
70007086,1,2013,41,-1,41051,-1,1,-1,1,-1,1,3,-1
70007087,1,2018,7,-1,7482,-1,4,-1,1,-1,1,3,-1
70007087,2,2018,55,-1,55402,-1,3,-1,1,-1,1,3,-1
70007087,3,2014,37,-1,37031,-1,1,-1,1,-1,1,2,-1
70007087,4,2016,37,-1,37031,-1,1,-1,1,-1,2,2,-1
70007087,5,2014,99,-1,99850,-1,6,-1,1,-1,2,2,-1
70007089,1,2014,37,-1,37032,-1,1,-1,1,-1,1,3,-1
70007104,1,2017,49,-1,49403,-1,3,-1,1,-1,1,3,-1
70007104,2,2006,49,-1,49040,-1,1,-1,1,-1,1,3,-1
70007106,1,2016,41,-1,41403,-1,3,-1,1,-1,1,2,-1
70007106,2,2015,37,-1,37441,-1,2,-1,1,-1,1,2,-1
70007107,1,1992,2,-1,2404,-1,3,-1,1,-1,2,1,-1
70007110,1,2013,30,-1,30040,-1,1,-1,1,-1,2,1,-1
70007118,1,2010,37,-1,37402,-1,1,-1,1,-1,2,1,-1
70007120,1,2009,49,-1,49032,-1,1,-1,1,-1,1,2,-1
70007131,1,2008,2,-1,2405,-1,3,-1,1,-1,1,3,-1
70007138,1,2015,41,-1,41051,-1,1,-1,1,-1,1,3,-1
70007144,1,2010,35,-1,35051,-1,3,-1,1,-1,1,3,-1
70007144,2,2004,54,-1,54035,-1,1,-1,1,-1,1,3,-1
70007151,1,2001,49,-1,49044,-1,1,-1,1,-1,1,3,-1
70007151,2,1998,24,-1,24001,-1,1,-1,1,-1,1,3,-1
70007152,1,2011,48,-1,48045,-1,1,-1,1,-1,1,2,-1
70007152,2,2009,37,-1,37039,-1,1,-1,1,-1,1,3,-1
70007157,1,2015,35,-1,35047,-1,1,-1,1,-1,1,2,-1
70007166,1,2012,35,-1,35051,-1,3,-1,1,-1,1,1,-1
70007168,1,2011,35,-1,35403,-1,3,-1,1,-1,1,3,-1
70007169,1,2016,49,-1,49403,-1,3,-1,1,-1,1,3,-1
70007169,2,2012,30,-1,30046,-1,1,-1,1,-1,1,3,-1
70007176,1,1998,49,-1,49040,-1,1,-1,1,-1,2,1,-1
70007179,1,2010,2,-1,2405,-1,3,-1,1,-1,1,3,-1
70007182,1,2006,12,-1,12037,-1,1,-1,1,-1,1,1,-1
70007182,2,2004,55,-1,55401,-1,3,-1,1,-1,1,3,-1
70007183,1,2016,51,-1,51047,-1,1,-1,1,-1,1,1,-1
70007185,1,2017,32,-1,32402,-1,3,-1,1,-1,1,3,-1
70007185,2,2004,54,-1,54421,-1,3,-1,1,-1,1,3,-1
70007192,1,2012,20,-1,20404,-1,3,-1,1,-1,2,1,-1
70007200,1,2018,59,-1,59401,-1,3,-1,1,-1,2,2,-1
70007201,1,2012,34,-1,34035,-1,1,-1,1,-1,2,3,-1
70007205,1,2010,12,-1,12402,-1,3,-1,1,-1,1,3,-1
70007205,2,2007,12,-1,12037,-1,1,-1,1,-1,1,3,-1
70007207,1,2012,12,-1,12402,-1,3,-1,1,-1,1,3,-1
70007207,2,2008,12,-1,12017,-1,3,-1,1,-1,1,3,-1
70007212,1,2014,34,-1,34047,-1,1,-1,1,-1,1,1,-1
70007221,1,2016,69,-1,69054,-1,1,-1,1,-1,1,3,-1
70007221,2,2007,49,-1,49402,-1,3,-1,1,-1,1,2,-1
70007222,1,2008,37,-1,37039,-1,1,-1,1,-1,1,1,-1
70007224,1,2010,37,-1,37037,-1,1,-1,3,-1,1,3,-1
70007224,2,2004,49,-1,49032,-1,1,-1,1,-1,1,3,-1
70007233,1,2014,12,-1,12017,-1,1,-1,1,-1,1,2,-1
70007234,1,2012,12,-1,12032,-1,1,-1,1,-1,1,1,-1
70007235,1,2013,49,-1,49046,-1,1,-1,1,-1,1,2,-1
70007235,2,1999,37,-1,37031,-1,1,-1,1,-1,1,3,-1
70007238,1,2010,35,-1,35050,-1,1,-1,1,-1,1,2,-1
70007240,1,2016,20,-1,20025,-1,1,-1,1,-1,1,3,-1
70007240,2,2005,23,-1,23401,-1,3,-1,1,-1,1,3,-1
70007241,1,2012,63,-1,63037,-1,1,-1,1,-1,1,1,-1
70007241,2,2007,49,-1,49051,-1,1,-1,1,-1,1,1,-1
70007244,1,2003,22,-1,22032,-1,1,-1,1,-1,1,3,-1
70007245,1,2017,48,-1,48045,-1,3,-1,1,-1,1,3,-1
70007245,2,2014,12,-1,12481,-1,4,-1,1,-1,1,3,-1
70007246,1,2015,49,-1,49040,-1,1,-1,1,-1,1,3,-1
70007246,2,2013,49,-1,49040,-1,1,-1,1,-1,1,3,-1
70007246,3,2011,49,-1,49040,-1,1,-1,1,-1,1,1,-1
70007246,4,2009,49,-1,49040,-1,1,-1,1,-1,1,1,-1
70007251,1,2016,41,-1,41050,-1,1,-1,1,-1,1,1,-1
70007252,1,2017,59,-1,59403,-1,1,-1,1,-1,1,1,-1
70007252,2,2009,59,-1,-7,-1,1,-1,1,-1,1,1,-1
70007252,3,1999,-7,-1,-7,-1,1,-1,1,-1,1,1,-1
70007258,1,2016,37,-1,37404,-1,1,-1,1,-1,1,1,-1
70007259,1,2013,37,-1,37031,-1,1,-1,1,-1,1,2,-1
70007259,2,2011,20,-1,20023,-1,1,-1,1,-1,1,2,-1
70007260,1,2009,37,-1,37402,-1,3,-1,1,-1,1,3,-1
70007260,2,2002,63,-1,63032,-1,1,-1,1,-1,1,3,-1
70007265,1,2008,12,-1,12037,-1,1,-1,1,-1,1,1,-1
70007268,1,2017,20,-1,20404,-1,3,-1,1,-1,2,3,-1
70007268,2,2016,49,-1,49032,-1,1,-1,1,-1,1,3,-1
70007271,1,2015,49,-1,49402,-1,3,-1,1,-1,2,3,-1
70007276,1,2016,49,-1,49046,-1,1,-1,3,-1,1,3,-1
70007276,2,2014,35,-1,35043,-1,1,-1,1,-1,1,3,-1
70007277,1,2016,49,-1,49046,-1,1,-1,3,-1,1,3,-1
70007277,2,2014,7,-1,7442,-1,2,-1,1,-1,1,1,-1
70007277,3,2015,49,-1,49032,-1,1,-1,1,-1,2,1,-1
70007277,4,2013,12,-1,12027,-1,1,-1,4,-1,1,3,-1
70007280,1,2014,30,-1,30040,-1,1,-1,1,-1,1,1,-1
70007283,1,2011,32,-1,32049,-1,1,-1,1,-1,2,97,NOT A HOUSEHOLD VEHICLE
70007286,1,2009,37,-1,37421,-1,3,-1,1,-1,1,1,-1
70007286,2,2006,7,-1,7442,-1,2,-1,1,-1,1,1,-1
70007287,1,2017,37,-1,37031,-1,1,-1,1,-1,1,3,-1
70007287,2,2006,37,-1,37032,-1,1,-1,1,-1,1,3,-1
70007298,1,2015,2,-1,2404,-1,3,-1,1,-1,1,3,-1
70007300,1,2016,49,-1,49442,-1,2,-1,1,-1,1,3,-1
70007300,2,2015,51,-1,51047,-1,1,-1,1,-1,1,3,-1
70007301,1,2018,32,-1,32049,-1,1,-1,1,-1,1,3,-1
70007301,2,2006,47,-1,47035,-1,1,-1,1,-1,2,3,-1
70007301,3,1994,37,-1,37034,-1,7,-1,1,-1,2,3,-1
70007304,1,2010,49,-1,49046,-1,1,-1,3,-1,1,3,-1
70007305,1,2001,49,-1,49032,-1,1,-1,1,-1,1,1,-1
70007308,1,2017,51,-1,51047,-1,3,-1,3,-1,1,3,-1
70007308,2,2011,42,-1,42403,-1,3,-1,1,-1,1,3,-1
70007311,1,2013,37,-1,37039,-1,1,-1,1,-1,1,2,-1
70007312,1,2013,20,-1,20029,-1,1,-1,1,-1,2,1,-1
70007315,1,2015,35,-1,35047,-1,1,-1,1,-1,1,2,-1
70007315,2,2014,12,-1,12024,-1,3,-1,1,-1,1,3,-1
70007323,1,2007,7,-1,7442,-1,2,-1,1,-1,2,2,-1
70007324,1,2014,12,-1,12037,-1,1,-1,1,-1,1,1,-1
70007328,1,2013,7,-1,7442,-1,2,-1,1,-1,1,3,-1
70007328,2,2003,52,-1,52034,-1,1,-1,1,-1,1,3,-1
70007337,1,2015,48,-1,48034,-1,1,-1,1,-1,2,3,-1
70007350,1,2017,34,-1,34402,-1,3,-1,1,-1,1,3,-1
70007350,2,2015,49,-1,49442,-1,2,-1,1,-1,1,3,-1
70007350,3,2006,49,-1,49402,-1,3,-1,1,-1,1,3,-1
70007359,1,2012,35,-1,35047,-1,1,-1,1,-1,1,2,-1
70007360,1,2017,32,-1,32048,-1,1,-1,4,-1,1,2,-1
70007363,1,2011,49,-1,49402,-1,3,-1,1,-1,1,2,-1
70007363,2,2011,20,-1,20037,-1,1,-1,1,-1,1,3,-1
70007371,1,2017,12,-1,12402,-1,3,-1,1,-1,1,3,-1
70007371,2,2011,49,-1,49043,-1,1,-1,1,-1,1,3,-1
70007372,1,2016,2,-1,2404,-1,3,-1,1,-1,1,3,-1
70007372,2,2016,55,-1,55033,-1,1,-1,1,-1,1,3,-1
70007372,3,2011,6,-1,6018,-1,1,-1,1,-1,1,2,-1
70007374,1,2013,12,-1,12023,-1,1,-1,1,-1,1,3,-1
70007374,2,2011,34,-1,34035,-1,1,-1,1,-1,1,3,-1
70007380,1,2004,55,-1,55401,-1,3,-1,1,-1,1,2,-1
70007383,1,2003,35,-1,35401,-1,3,-1,1,-1,2,1,-1
70007387,1,2018,35,-1,35051,-1,3,-1,1,-1,1,3,-1
70007387,2,2001,6,-1,6052,-1,1,-1,1,-1,2,3,-1
70007390,1,2005,42,-1,42042,-1,1,-1,1,-1,1,2,-1
70007396,1,2009,12,-1,12024,-1,3,-1,1,-1,1,3,-1
70007396,2,2009,6,-1,6043,-1,1,-1,1,-1,1,3,-1
70007398,1,2010,49,-1,49032,-1,1,-1,1,-1,1,3,-1
70007401,1,2014,37,-1,37402,-1,3,-1,1,-1,1,1,-1
70007407,1,2005,12,-1,12037,-1,1,-1,1,-1,1,3,-1
70007407,2,2001,72,-1,72706,-1,7,-1,1,-1,2,3,-1
70007415,1,2018,13,-1,13013,-1,1,-1,3,-1,1,3,-1
70007415,2,2018,30,-1,30402,-1,3,-1,1,-1,1,3,-1
70007416,1,2014,32,-1,32049,-1,1,-1,1,-1,1,3,-1
70007416,2,2014,48,-1,48401,-1,3,-1,1,-1,1,3,-1
70007417,1,2016,18,-1,18025,-1,1,-1,1,-1,1,3,-1
70007417,2,2015,20,-1,20404,-1,3,-1,1,-1,1,2,-1
70007417,3,2014,2,-1,2404,-1,3,-1,1,-1,1,3,-1
70007420,1,2018,20,-1,20037,-1,1,-1,1,-1,1,3,-1
70007420,2,2015,49,-1,49032,-1,1,-1,1,-1,1,3,-1
70007420,3,2010,37,-1,37402,-1,3,-1,1,-1,2,2,-1
70007421,1,2018,49,-1,49403,-1,3,-1,1,-1,1,3,-1
70007421,2,2006,39,-1,39036,-1,1,-1,1,-1,1,3,-1
70007425,1,2010,55,-1,55035,-1,1,-1,1,-1,1,1,-1
70007427,1,2013,55,-1,55401,-1,3,-1,1,-1,1,2,-1
70007427,2,2011,14,-1,14021,-1,1,-1,1,-1,1,3,-1
70007429,1,2008,37,-1,37032,-1,1,-1,1,-1,1,3,-1
70007430,1,2017,35,-1,35051,-1,3,-1,1,-1,1,3,-1
70007430,2,2015,37,-1,37031,-1,1,-1,1,-1,1,2,-1
70007430,3,2007,7,-1,7472,-1,4,-1,1,-1,1,2,-1
70007430,4,2007,34,-1,34709,-1,7,-1,1,-1,2,3,-1
70007432,1,2015,58,-1,58403,-1,3,-1,1,-1,1,3,-1
70007432,2,2010,37,-1,37402,-1,3,-1,1,-1,1,3,-1
70007441,1,2012,20,-1,20002,-1,1,-1,1,-1,2,1,-1
70007441,2,2007,18,-1,18401,-1,3,-1,1,-1,2,2,-1
70007445,1,2015,23,-1,23421,-1,3,-1,1,-1,1,3,-1
70007445,2,2011,12,-1,12481,-1,4,-1,1,-1,1,3,-1
70007445,3,2011,12,-1,12402,-1,3,-1,1,-1,1,2,-1
70007446,1,2007,41,-1,41054,-1,3,-1,1,-1,1,3,-1
70007447,1,2015,51,-1,51050,-1,3,-1,1,-1,1,3,-1
70007447,2,2006,51,-1,51046,-1,1,-1,1,-1,1,2,-1
70007449,1,2014,13,-1,13013,-1,1,-1,3,-1,1,3,-1
